anon_screen_name,QuzAttmptAvg1,QuzCount1,QuzAvSco1,QuzLagMean1,LecLag1,LecCount1,VidActCount1,eff1,QuzAttmptAvg2,QuzCount2,QuzAvSco2,QuzLagMean2,LecLag2,LecCount2,VidActCount2,eff2,QuzAttmptAvg3,QuzCount3,QuzAvSco3,QuzLagMean3,LecLag3,LecCount3,VidActCount3,eff3,QuzAttmptAvg4,QuzCount4,QuzAvSco4,QuzLagMean4,LecLag4,LecCount4,VidActCount4,eff4,QuzAttmptAvg5,QuzCount5,QuzAvSco5,QuzLagMean5,LecLag5,LecCount5,VidActCount5,eff5,QuzAttmptAvg6,QuzCount6,QuzAvSco6,QuzLagMean6,LecLag6,LecCount6,VidActCount6,eff6,QuzAttmptAvg7,QuzCount7,QuzAvSco7,QuzLagMean7,LecLag7,LecCount7,VidActCount7,eff7,QuzAttmptAvg8,QuzCount8,QuzAvSco8,QuzLagMean8,LecLag8,LecCount8,VidActCount8,eff8,Finalgrade,FinalScore,Class,EngStatus
5c21b40ce817e63b8a3bbeee30f092171fa1fc42,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Fail,BelowAverage,Time<10Mins
5c263f601e23a724c4d300cc2b185feab5dba5ae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5c2df036d55ceea32c7f5b692763a7833564c9ca,0,0,0,0,0,0,12,5037,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Fail,AverageEngaged,Time<30Mins
5c2e04996646a18186ec7e0dfa353b84d4f8bd34,0,0,0,0,0,0,126,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Fail,BelowAverage,Time<10Mins
5c2f4832c5e923c69bfc86a408a2bd37b8b35134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5c3bc120fa6244c7eb2867be626c7dcce5ad2007,0,0,0,0,0,0,0,11487,0,0,0,0,0,0,1,9433,0,0,0,0,0,0,0,13106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7701,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8382,0,0,0,0,0,0,0,79,0.79,Pass,AboveAvgEngaged,Time >=1 hour
5c3c0ddf289b699cbef6d87ff4022ac82007be36,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2898,0,0,0,0,0,0,0,4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Fail,AverageEngaged,Time<20Mins
5c3c73c3a47bbad9d69256105b5bd2ccc4019d27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5c3e04a43a63a8c31066f14b233f014149755ec0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5c4fe4d8efa172f66e6b0a30e61864e58cefaecb,0,0,0,0,0,0,5,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0.02,Fail,AverageEngaged,Time<20Mins
5c64a4dac8768b4ff9aed9041681c74c5a037336,0,0,0,0,0,0,31,3411,0,0,0,0,0,0,0,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Fail,AverageEngaged,Time<20Mins
5c6c4450b1c347853f08e9347798f55ab0ee7fa7,0,0,0,0,0,0,14,3501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Fail,BelowAverage,Time<10Mins
5c706b7f97f822bcecbeafafcd1c69a8c75884a1,0,0,0,0,0,0,1,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Fail,BelowAverage,Time<10Mins
5c7a7fe83aa1d559486da3057d7fc09c7fc68e4b,0,0,0,0,0,0,3,449,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,3591,0,0,0,0,0,0,0,6341,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,Fail,AverageEngaged,Time<30Mins
5c8684de6c5fdadb3007b4316165751dfa822567,0,0,0,0,0,0,15,15789,0,0,0,0,0,0,18,6051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,Fail,AverageEngaged,Time<1hour
5c8baa8889b42313b2ec625c57d90908b19549b7,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,8373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Fail,AverageEngaged,Time<20Mins
5c9cab64af0caaf238fbaa30f9825d1e3b44cd2b,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5c9e537494c1e59f5bb126cc76c5d6d42e354f01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19196,0,0,0,0,0,0,32,22363,0,0,0,0,0,0,3,7959,0,0,0,0,0,0,0,10821,0,0,0,0,0,0,0,10534,0,0,0,0,0,0,0,2461,0.81,Pass,AboveAvgEngaged,Time >=1 hour
5c9fb529543be9c8f186a62372233cdaf8c1b0a7,0,0,0,0,0,0,21,472,0,0,0,0,0,0,1,28397,0,0,0,0,0,0,0,20272,0,0,0,0,0,0,48,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,Fail,AboveAvgEngaged,Time >=1 hour
5ca9e71e06def4e4f0059e80c64d7a4d3030d312,0,0,0,0,0,0,13,13384,0,0,0,0,0,0,0,10192,0,0,0,0,0,0,0,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,Fail,AverageEngaged,Time<1hour
5cab556bb1bd43ccb254a5a25573fb3544e25914,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5caf46b0e4441a7396888381d5583b6703abe01d,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Fail,BelowAverage,Time<10Mins
5cc1b763360ddd70fa87d343a88f05a9b653a3c5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793,0,Fail,BelowAverage,Time<10Mins
5cc2735d3efe00afe657ecc6f3694d37075d3a23,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,AverageEngaged,Time<20Mins
5cc450292a265048a821a78c2002d0b76bdcfe63,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5cc9c61dc8b959748739a75eeaf3fe3b45b23f1c,0,0,0,0,0,0,12,4145,0,0,0,0,0,0,0,7306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,Fail,AverageEngaged,Time<30Mins
5cce9165a2f5c123b617c075df2659fc5e82311c,0,0,0,0,0,0,31,4832,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2021,0,0,0,0,0,0,10,2919,0,0,0,0,0,0,0,6143,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,18070,0.73,Pass,AboveAvgEngaged,Time >=1 hour
5cedc61e9878ab0207fb6e5eb66528ba2f3420c5,0,0,0,0,0,0,1,6050,0,0,0,0,0,0,1,3789,0,0,0,0,0,0,0,2127,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,1639,0,0,0,0,0,0,0,2905,0,0,0,0,0,0,0,891,0,0,0,0,0,0,0,150,0.77,Pass,AverageEngaged,Time<1hour
5cff4b098cf02192cd8116d302810adc1363eac1,0,0,0,0,0,0,30,9305,0,0,0,0,0,0,1,10041,0,0,0,0,0,0,0,5073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.35,Fail,AverageEngaged,Time<1hour
5d0b3306ef0b280e2fc8bdb2e827ea99ba472af0,0,0,0,0,0,0,17,9655,0,0,0,0,0,0,11,13496,0,0,0,0,0,0,0,7920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,Fail,AboveAvgEngaged,Time >=1 hour
5d3767b061d665b6da5acc417da6ad42f5bb8a96,0,0,0,0,0,0,2,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Fail,BelowAverage,Time<10Mins
5d4ba04f9e99e679a9d8b93cb96edbe71a575364,0,0,0,0,0,0,8,4968,0,0,0,0,0,0,2,925,0,0,0,0,0,0,0,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Fail,AverageEngaged,Time<20Mins
5d4c3c734951a0edd637b8a32abbf3a105041e6b,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7021,0,0,0,0,0,0,0,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,1754,0,0,0,0,0,0,0,0,0.07,Fail,AverageEngaged,Time<30Mins
5d4efacfe662ccb083bff5f5218abc6ab661c618,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Fail,BelowAverage,Time<10Mins
5d5662b3c5819f29c09024850c89e03a6ccd07ff,0,0,0,0,0,0,9,5947,0,0,0,0,0,0,3,3107,0,0,0,0,0,0,0,2574,0,0,0,0,0,0,42,25231,0,0,0,0,0,0,3,23968,0,0,0,0,0,0,0,26999,0,0,0,0,0,0,0,2577,0,0,0,0,0,0,0,3757,0.77,Pass,AboveAvgEngaged,Time >=1 hour
5d599a8ae34e34f9d75ba53ccd737373cd0b6ac4,0,0,0,0,0,0,12,3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,AverageEngaged,Time<30Mins
5d5ba0e2ab4ed091afc57034b6d9271d075ff6af,0,0,0,0,0,0,8,6178,0,0,0,0,0,0,0,3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Fail,AverageEngaged,Time<30Mins
5d5c917c6deaf36e30f644501c6bb2b02bca26a5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5d60e157b3917435abe92171381827ba4e4ad6f5,0,0,0,0,0,0,20,1457,0,0,0,0,0,0,1,5864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9043,0,0,0,0,0,0,0,13026,0,0,0,0,0,0,0,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,Fail,AboveAvgEngaged,Time >=1 hour
5d648da4815e2ff4d4e7a1b0170402cec6605eff,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,2903,0,0,0,0,0,0,0,3577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,Fail,AverageEngaged,Time<20Mins
5d7064fedd26acfc0373ce94b412894f9f5697a9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3032,0,0,0,0,0,0,0,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,Fail,AverageEngaged,Time<20Mins
5d7a06a0fe665cb768b70e71de953823f2eca825,0,0,0,0,0,0,4,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,Fail,BelowAverage,Time<10Mins
5d7aa08b0d12a05cccdccc68f68ea486bfc18667,0,0,0,0,0,0,20,183,0,0,0,0,0,0,1,1639,0,0,0,0,0,0,0,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,Fail,BelowAverage,Time<10Mins
5d7ee5d84d7f7f44eb3a1c75b96b4ea7a742da8c,0,0,0,0,0,0,34,13010,0,0,0,0,0,0,6,25206,0,0,0,0,0,0,0,3763,0,0,0,0,0,0,71,18276,0,0,0,0,0,0,29,39715,0,0,0,0,0,0,0,3409,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0.93,Pass,AboveAvgEngaged,Time >=1 hour
5d86037abc09312d2d09be463f37e5749496af0a,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,5638,0,0,0,0,0,0,0,11844,0,0,0,0,0,0,0,14628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,Fail,AboveAvgEngaged,Time >=1 hour
5d8e3d8c2909636741fb8b27f354eb9483e70dac,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5d9b13836601f087de2ab2f4fb010bebc8077b7e,0,0,0,0,0,0,6,27599,0,0,0,0,0,0,7,20907,0,0,0,0,0,0,0,24676,0,0,0,0,0,0,131,17506,0,0,0,0,0,0,24,20766,0,0,0,0,0,0,0,14866,0,0,0,0,0,0,0,16720,0,0,0,0,0,0,0,0,0.97,Pass,AboveAvgEngaged,Time >=1 hour
5daf373b51405a79e519926fe990a2207464e9c6,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,7982,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Fail,AverageEngaged,Time<20Mins
5db545f8b7afaa04a550b2fc1fb53b7732b632c6,0,0,0,0,0,0,3,1023,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Fail,BelowAverage,Time<10Mins
5db642d674d82f75f25a2cced6bf93b439e63b5b,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,Fail,BelowAverage,Time<10Mins
5dbf3db488aa3741c66d1ddc23245a97ec6a7cc8,0,0,0,0,0,0,2,8012,0,0,0,0,0,0,0,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,Fail,AverageEngaged,Time<30Mins
5dc606b515ed8c43b5237c250dcd379fc4e4e703,0,0,0,0,0,0,20,8323,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,Fail,AverageEngaged,Time<20Mins
5dc960430ee1b59011b4172d09dfda056e83060f,0,0,0,0,0,0,3,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5dcdca7734408364693d4b42483dcaa8b286040e,0,0,0,0,0,0,6,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,2,0.01,Fail,BelowAverage,Time<10Mins
5dcf959a7b38fc930abeef8a1c625af1365425d2,0,0,0,0,0,0,5,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5dd657aba497be6f3564e90c6a283419cc3a95fa,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,30709,0,0,0,0,0,0,0,11158,0,0,0,0,0,0,7,7917,0,0,0,0,0,0,3,14752,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,1845,0,0,0,0,0,0,0,5115,0.63,Pass,AboveAvgEngaged,Time >=1 hour
5dda99d13a4cf8a10ed975aecc3bb959e359d84b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5de91996bf5e315f7f6cc772aa80be0e2d350843,0,0,0,0,0,0,135,7834,0,0,0,0,0,0,8,10409,0,0,0,0,0,0,0,628,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,34785,0.84,Pass,AboveAvgEngaged,Time >=1 hour
5de9eff82ea617c4d609829d3a5219c718ca8d13,0,0,0,0,0,0,2,4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Fail,BelowAverage,Time<10Mins
5df3ded0c62ec98845bbb3cfb66513c61df7b894,0,0,0,0,0,0,10,9910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Fail,AverageEngaged,Time<30Mins
5df8bf6bb274c56001721e8a5e8256a0a4bd4751,0,0,0,0,0,0,0,7193,0,0,0,0,0,0,0,9497,0,0,0,0,0,0,0,1756,0,0,0,0,0,0,6,1550,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,2408,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,419,1,Pass,AverageEngaged,Time<1hour
5dff70908338f45fe0f8defb1b06c9247dd921b6,0,0,0,0,0,0,4,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
5e1908cb1944c72b3aec46834878d4b915cb33b0,0,0,0,0,0,0,10,8910,0,0,0,0,0,0,5,12416,0,0,0,0,0,0,0,3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,Fail,AverageEngaged,Time<1hour
5e2bd36e10c11e6ec69552e4ca0d144aa0abc5a3,0,0,0,0,0,0,13,9253,0,0,0,0,0,0,10,10129,0,0,0,0,0,0,0,1198,0,0,0,0,0,0,0,27,0,0,0,0,0,0,14,3057,0,0,0,0,0,0,0,5867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3156,0.26,Fail,AboveAvgEngaged,Time >=1 hour
5e332d740d1e24c5b316c61575a35709c62dfa24,0,0,0,0,0,0,2,64,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Fail,BelowAverage,Time<10Mins
5e43b65b7731d2ececca1d8743f1fe8597716a55,0,0,0,0,0,0,7,357,0,0,0,0,0,0,0,12145,0,0,0,0,0,0,0,1744,0,0,0,0,0,0,2,23263,0,0,0,0,0,0,1,25789,0,0,0,0,0,0,0,12512,0,0,0,0,0,0,0,29159,0,0,0,0,0,0,0,2771,0.75,Pass,AboveAvgEngaged,Time >=1 hour
5e43fff783b7e251a9a7399038b4b5e031356e88,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,Fail,AverageEngaged,Time<30Mins
5e472e6976b6c132b1538ccf9fa7e36dafb9d63c,0,0,0,0,0,0,8,713,0,0,0,0,0,0,26,20,0,0,0,0,0,0,0,26291,0,0,0,0,0,0,62,15861,0,0,0,0,0,0,0,7014,0,0,0,0,0,0,0,5907,0,0,0,0,0,0,0,21491,0,0,0,0,0,0,0,5156,0.82,Pass,AboveAvgEngaged,Time >=1 hour
5e49e8e8ec3954f96c1d0cba91a96f9cab9c6093,0,0,0,0,0,0,14,36,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3887,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,Fail,AverageEngaged,Time<20Mins
5e5b9d64e58daf7d324da379858dff16922ebd44,0,0,0,0,0,0,4,12336,0,0,0,0,0,0,1,26642,0,0,0,0,0,0,0,14075,0,0,0,0,0,0,4,12827,0,0,0,0,0,0,5,8111,0,0,0,0,0,0,0,9301,0,0,0,0,0,0,0,5274,0,0,0,0,0,0,0,0,0.83,Pass,AboveAvgEngaged,Time >=1 hour
5e5cd124a5becf26d8a4574fe7ddb163f459c00f,0,0,0,0,0,0,21,5765,0,0,0,0,0,0,42,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Fail,AverageEngaged,Time<20Mins
5e775f12a8a07825e00d070095d83d8fea0505a7,0,0,0,0,0,0,48,12526,0,0,0,0,0,0,1,13976,0,0,0,0,0,0,0,2092,0,0,0,0,0,0,0,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9219,0,0,0,0,0,0,0,5770,1,Pass,AboveAvgEngaged,Time >=1 hour
5e7ab686fc4c47db9a419ea1fb71e08b731d077c,0,0,0,0,0,0,10,8191,0,0,0,0,0,0,6,7856,0,0,0,0,0,0,0,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,Fail,AverageEngaged,Time<1hour
